Date,DrawNo,Time,Mark,Line,Suit
22/08/2012,11385,Midday,26,8,6 suit
22/08/2012,11386,Evening,27,9,7 suit
23/08/2012,11387,Morning,21,3,1 suit
23/08/2012,11388,Midday,19,1,9 suit
23/08/2012,11389,Evening,22,4,2 suit
24/08/2012,11390,Morning,28,1,8 suit
24/08/2012,11391,Midday,17,8,7 suit
24/08/2012,11392,Evening,12,3,2 suit
25/08/2012,11393,Morning,34,7,4 suit
25/08/2012,11394,Midday,14,5,4 suit
25/08/2012,11395,Evening,5,5,5 suit
27/08/2012,11396,Morning,30,3,0s
27/08/2012,11397,Midday,5,5,5 suit
27/08/2012,11398,Evening,5,5,5 suit
28/08/2012,11399,Morning,36,9,6 suit
28/08/2012,11400,Midday,5,5,5 suit
28/08/2012,11401,Evening,4,4,4 suit
29/08/2012,11402,Morning,6,6,6 suit
29/08/2012,11403,Midday,18,9,8 suit
29/08/2012,11404,Evening,5,5,5 suit
30/08/2012,11405,Morning,13,4,3 suit
30/08/2012,11406,Midday,32,5,2 suit
30/08/2012,11407,Evening,14,5,4 suit
31/08/2012,11408,Morning,8,8,8 suit
31/08/2012,11409,Midday,7,7,7 suit
31/08/2012,11410,Evening,29,2,9 suit
01/10/2012,11486,Morning,21,3,1 suit
01/10/2012,11487,Midday,25,7,5 suit
01/10/2012,11488,Evening,21,3,1 suit
02/10/2012,11489,Morning,22,4,2 suit
02/10/2012,11490,Midday,25,7,5 suit
02/10/2012,11491,Evening,15,6,5 suit
03/10/2012,11492,Morning,29,2,9 suit
03/10/2012,11493,Midday,11,2,1 suit
03/10/2012,11494,Evening,15,6,5 suit
04/10/2012,11495,Morning,3,3,3 suit
04/10/2012,11496,Midday,10,1,0s
04/10/2012,11497,Evening,5,5,5 suit
05/10/2012,11498,Morning,5,5,5 suit
05/10/2012,11499,Midday,30,3,0s
05/10/2012,11500,Evening,13,4,3 suit
06/10/2012,11501,Morning,12,3,2 suit
06/10/2012,11502,Midday,6,6,6 suit
06/10/2012,11503,Evening,36,9,6 suit
08/10/2012,11504,Morning,4,4,4 suit
08/10/2012,11505,Midday,34,7,4 suit
08/10/2012,11506,Evening,10,1,0s
09/10/2012,11507,Morning,6,6,6 suit
09/10/2012,11508,Midday,36,9,6 suit
09/10/2012,11509,Evening,16,7,6 suit
10/10/2012,11510,Morning,16,7,6 suit
10/10/2012,11511,Midday,29,2,9 suit
10/10/2012,11512,Evening,21,3,1 suit
11/10/2012,11513,Morning,14,5,4 suit
11/10/2012,11514,Midday,20,2,0s
11/10/2012,11515,Evening,29,2,9 suit
12/10/2012,11516,Morning,36,9,6 suit
12/10/2012,11517,Midday,9,9,9 suit
12/10/2012,11518,Evening,28,1,8 suit
13/10/2012,11519,Morning,3,3,3 suit
13/10/2012,11520,Midday,23,5,3 suit
13/10/2012,11521,Evening,34,7,4 suit
15/10/2012,11522,Morning,22,4,2 suit
15/10/2012,11523,Midday,10,1,0s
15/10/2012,11524,Evening,6,6,6 suit
16/10/2012,11525,Morning,21,3,1 suit
16/10/2012,11526,Midday,16,7,6 suit
16/10/2012,11527,Evening,14,5,4 suit
17/10/2012,11528,Morning,16,7,6 suit
17/10/2012,11529,Midday,11,2,1 suit
17/10/2012,11530,Evening,32,5,2 suit
18/10/2012,11531,Morning,1,1,1 suit
18/10/2012,11532,Midday,8,8,8 suit
18/10/2012,11533,Evening,21,3,1 suit
19/10/2012,11534,Morning,29,2,9 suit
19/10/2012,11535,Midday,18,9,8 suit
19/10/2012,11536,Evening,31,4,1 suit
20/10/2012,11537,Morning,25,7,5 suit
20/10/2012,11538,Midday,7,7,7 suit
20/10/2012,11539,Evening,9,9,9 suit
22/10/2012,11540,Morning,7,7,7 suit
22/10/2012,11541,Midday,18,9,8 suit
22/10/2012,11542,Evening,28,1,8 suit
23/10/2012,11543,Morning,12,3,2 suit
23/10/2012,11544,Midday,33,6,3 suit
23/10/2012,11545,Evening,20,2,0s
24/10/2012,11546,Morning,34,7,4 suit
24/10/2012,11547,Midday,19,1,9 suit
24/10/2012,11548,Evening,21,3,1 suit
25/10/2012,11549,Morning,13,4,3 suit
25/10/2012,11550,Midday,15,6,5 suit
25/10/2012,11551,Evening,5,5,5 suit
26/10/2012,11552,Morning,10,1,0s
26/10/2012,11553,Midday,13,4,3 suit
26/10/2012,11554,Evening,1,1,1 suit
27/10/2012,11555,Morning,3,3,3 suit
27/10/2012,11556,Midday,21,3,1 suit
27/10/2012,11557,Evening,28,1,8 suit
29/10/2012,11558,Morning,4,4,4 suit
29/10/2012,11559,Midday,9,9,9 suit
29/10/2012,11560,Evening,10,1,0s
30/10/2012,11561,Morning,9,9,9 suit
30/10/2012,11562,Midday,18,9,8 suit
30/10/2012,11563,Evening,23,5,3 suit
31/10/2012,11564,Morning,9,9,9 suit
31/10/2012,11565,Midday,28,1,8 suit
31/10/2012,11566,Evening,27,9,7 suit
01/11/2012,11567,Morning,19,1,9 suit
01/11/2012,11568,Midday,5,5,5 suit
01/11/2012,11569,Evening,3,3,3 suit
02/11/2012,11570,Morning,18,9,8 suit
02/11/2012,11571,Midday,31,4,1 suit
02/11/2012,11572,Evening,6,6,6 suit
03/11/2012,11573,Morning,12,3,2 suit
03/11/2012,11574,Midday,17,8,7 suit
03/11/2012,11575,Evening,30,3,0s
05/11/2012,11576,Morning,34,7,4 suit
05/11/2012,11577,Midday,28,1,8 suit
05/11/2012,11578,Evening,25,7,5 suit
06/11/2012,11579,Morning,19,1,9 suit
06/11/2012,11580,Midday,5,5,5 suit
06/11/2012,11581,Evening,6,6,6 suit
07/11/2012,11582,Morning,2,2,2 suit
07/11/2012,11583,Midday,5,5,5 suit
07/11/2012,11584,Evening,33,6,3 suit
08/11/2012,11585,Morning,32,5,2 suit
08/11/2012,11586,Midday,35,8,5 suit
08/11/2012,11587,Evening,32,5,2 suit
09/11/2012,11588,Morning,31,4,1 suit
09/11/2012,11589,Midday,9,9,9 suit
09/11/2012,11590,Evening,29,2,9 suit
10/11/2012,11591,Morning,30,3,0s
10/11/2012,11592,Midday,21,3,1 suit
10/11/2012,11593,Evening,12,3,2 suit
12/11/2012,11594,Morning,29,2,9 suit
12/11/2012,11595,Midday,24,6,4 suit
12/11/2012,11596,Evening,12,3,2 suit
14/11/2012,11597,Morning,12,3,2 suit
14/11/2012,11598,Midday,1,1,1 suit
14/11/2012,11599,Evening,31,4,1 suit
15/11/2012,11600,Morning,33,6,3 suit
15/11/2012,11601,Midday,9,9,9 suit
15/11/2012,11602,Evening,26,8,6 suit
16/11/2012,11603,Morning,32,5,2 suit
16/11/2012,11604,Midday,24,6,4 suit
16/11/2012,11605,Evening,3,3,3 suit
17/11/2012,11606,Morning,16,7,6 suit
17/11/2012,11607,Midday,32,5,2 suit
17/11/2012,11608,Evening,35,8,5 suit
19/11/2012,11609,Morning,27,9,7 suit
19/11/2012,11610,Midday,20,2,0s
19/11/2012,11611,Evening,30,3,0s
20/11/2012,11612,Morning,7,7,7 suit
20/11/2012,11613,Midday,33,6,3 suit
20/11/2012,11614,Evening,24,6,4 suit
21/11/2012,11615,Morning,29,2,9 suit
21/11/2012,11616,Midday,28,1,8 suit
21/11/2012,11617,Evening,30,3,0s
22/11/2012,11618,Morning,12,3,2 suit
22/11/2012,11619,Midday,34,7,4 suit
22/11/2012,11620,Evening,20,2,0s
23/11/2012,11621,Morning,23,5,3 suit
23/11/2012,11622,Midday,28,1,8 suit
23/11/2012,11623,Evening,24,6,4 suit
24/11/2012,11624,Morning,16,7,6 suit
24/11/2012,11625,Midday,33,6,3 suit
24/11/2012,11626,Evening,14,5,4 suit
26/11/2012,11627,Morning,27,9,7 suit
26/11/2012,11628,Midday,27,9,7 suit
26/11/2012,11629,Evening,12,3,2 suit
27/11/2012,11630,Morning,28,1,8 suit
27/11/2012,11631,Midday,33,6,3 suit
27/11/2012,11632,Evening,17,8,7 suit
28/11/2012,11633,Morning,5,5,5 suit
28/11/2012,11634,Midday,34,7,4 suit
28/11/2012,11635,Evening,13,4,3 suit
29/11/2012,11636,Morning,35,8,5 suit
29/11/2012,11637,Midday,2,2,2 suit
29/11/2012,11638,Evening,24,6,4 suit
30/11/2012,11639,Morning,16,7,6 suit
30/11/2012,11640,Midday,6,6,6 suit
30/11/2012,11641,Evening,10,1,0s
01/12/2012,11642,Morning,15,6,5 suit
01/12/2012,11643,Midday,3,3,3 suit
01/12/2012,11644,Evening,31,4,1 suit
03/12/2012,11645,Morning,13,4,3 suit
03/12/2012,11646,Midday,36,9,6 suit
03/12/2012,11647,Evening,13,4,3 suit
04/12/2012,11648,Morning,31,4,1 suit
04/12/2012,11649,Midday,26,8,6 suit
04/12/2012,11650,Evening,6,6,6 suit
05/12/2012,11651,Morning,5,5,5 suit
05/12/2012,11652,Midday,11,2,1 suit
05/12/2012,11653,Evening,17,8,7 suit
06/12/2012,11654,Morning,11,2,1 suit
06/12/2012,11655,Midday,7,7,7 suit
06/12/2012,11656,Evening,16,7,6 suit
07/12/2012,11657,Morning,13,4,3 suit
07/12/2012,11658,Midday,12,3,2 suit
07/12/2012,11659,Evening,34,7,4 suit
08/12/2012,11660,Morning,35,8,5 suit
08/12/2012,11661,Midday,23,5,3 suit
08/12/2012,11662,Evening,22,4,2 suit
10/12/2012,11663,Morning,6,6,6 suit
10/12/2012,11664,Midday,25,7,5 suit
10/12/2012,11665,Evening,2,2,2 suit
11/12/2012,11666,Morning,1,1,1 suit
11/12/2012,11667,Midday,13,4,3 suit
11/12/2012,11668,Evening,5,5,5 suit
12/12/2012,11669,Morning,29,2,9 suit
12/12/2012,11670,Midday,10,1,0s
12/12/2012,11671,Evening,15,6,5 suit
13/12/2012,11672,Morning,34,7,4 suit
13/12/2012,11673,Midday,31,4,1 suit
13/12/2012,11674,Evening,13,4,3 suit
14/12/2012,11675,Morning,24,6,4 suit
14/12/2012,11676,Midday,7,7,7 suit
14/12/2012,11677,Evening,23,5,3 suit
15/12/2012,11678,Morning,26,8,6 suit
15/12/2012,11679,Midday,22,4,2 suit
15/12/2012,11680,Evening,9,9,9 suit
17/12/2012,11681,Morning,2,2,2 suit
17/12/2012,11682,Midday,26,8,6 suit
17/12/2012,11683,Evening,15,6,5 suit
18/12/2012,11684,Morning,35,8,5 suit
18/12/2012,11685,Midday,1,1,1 suit
18/12/2012,11686,Evening,25,7,5 suit
19/12/2012,11687,Morning,36,9,6 suit
19/12/2012,11688,Midday,16,7,6 suit
19/12/2012,11689,Evening,13,4,3 suit
20/12/2012,11690,Morning,11,2,1 suit
20/12/2012,11691,Midday,29,2,9 suit
20/12/2012,11692,Evening,27,9,7 suit
21/12/2012,11693,Morning,22,4,2 suit
21/12/2012,11694,Midday,25,7,5 suit
21/12/2012,11695,Evening,7,7,7 suit
22/12/2012,11696,Morning,7,7,7 suit
22/12/2012,11697,Midday,9,9,9 suit
22/12/2012,11698,Evening,24,6,4 suit
24/12/2012,11699,Morning,21,3,1 suit
24/12/2012,11700,Midday,20,2,0s
24/12/2012,11701,Evening,11,2,1 suit
26/12/2012,11702,Morning,22,4,2 suit
26/12/2012,11703,Midday,26,8,6 suit
26/12/2012,11704,Evening,20,2,0s
27/12/2012,11705,Morning,20,2,0s
27/12/2012,11706,Midday,7,7,7 suit
27/12/2012,11707,Evening,6,6,6 suit
28/12/2012,11708,Morning,8,8,8 suit
28/12/2012,11709,Midday,1,1,1 suit
28/12/2012,11710,Evening,10,1,0s
29/12/2012,11711,Morning,29,2,9 suit
29/12/2012,11712,Midday,34,7,4 suit
29/12/2012,11713,Evening,24,6,4 suit
31/12/2012,11714,Morning,36,9,6 suit
31/12/2012,11715,Midday,31,4,1 suit
31/12/2012,11716,Evening,9,9,9 suit
01/01/2013,11717,Morning,21,3,1 suit
01/01/2013,11718,Midday,15,6,5 suit
01/01/2013,11719,Evening,21,3,1 suit
02/01/2013,11720,Morning,2,2,2 suit
02/01/2013,11721,Midday,19,1,9 suit
02/01/2013,11722,Evening,31,4,1 suit
03/01/2013,11723,Morning,2,2,2 suit
03/01/2013,11724,Midday,29,2,9 suit
03/01/2013,11725,Evening,11,2,1 suit
04/01/2013,11726,Morning,23,5,3 suit
04/01/2013,11727,Midday,9,9,9 suit
04/01/2013,11728,Evening,28,1,8 suit
05/01/2013,11729,Morning,34,7,4 suit
05/01/2013,11730,Midday,32,5,2 suit
05/01/2013,11731,Evening,12,3,2 suit
07/01/2013,11732,Morning,1,1,1 suit
07/01/2013,11733,Midday,26,8,6 suit
07/01/2013,11734,Evening,17,8,7 suit
08/01/2013,11735,Morning,30,3,0s
08/01/2013,11736,Midday,31,4,1 suit
08/01/2013,11737,Evening,1,1,1 suit
09/01/2013,11738,Morning,31,4,1 suit
09/01/2013,11739,Midday,15,6,5 suit
09/01/2013,11740,Evening,4,4,4 suit
10/01/2013,11741,Morning,28,1,8 suit
10/01/2013,11742,Midday,29,2,9 suit
10/01/2013,11743,Evening,21,3,1 suit
11/01/2013,11744,Morning,9,9,9 suit
11/01/2013,11745,Midday,22,4,2 suit
11/01/2013,11746,Evening,34,7,4 suit
12/01/2013,11747,Morning,19,1,9 suit
12/01/2013,11748,Midday,25,7,5 suit
12/01/2013,11749,Evening,1,1,1 suit
14/01/2013,11750,Morning,13,4,3 suit
14/01/2013,11751,Midday,4,4,4 suit
14/01/2013,11752,Evening,7,7,7 suit
15/01/2013,11753,Morning,26,8,6 suit
15/01/2013,11754,Midday,18,9,8 suit
15/01/2013,11755,Evening,27,9,7 suit
16/01/2013,11756,Morning,29,2,9 suit
16/01/2013,11757,Midday,25,7,5 suit
16/01/2013,11758,Evening,14,5,4 suit
17/01/2013,11759,Morning,17,8,7 suit
17/01/2013,11760,Midday,28,1,8 suit
17/01/2013,11761,Evening,28,1,8 suit
18/01/2013,11762,Morning,32,5,2 suit
18/01/2013,11763,Midday,13,4,3 suit
18/01/2013,11764,Evening,17,8,7 suit
19/01/2013,11765,Morning,13,4,3 suit
19/01/2013,11766,Midday,4,4,4 suit
19/01/2013,11767,Evening,2,2,2 suit
21/01/2013,11768,Morning,24,6,4 suit
21/01/2013,11769,Midday,26,8,6 suit
21/01/2013,11770,Evening,27,9,7 suit
22/01/2013,11771,Morning,26,8,6 suit
22/01/2013,11772,Midday,21,3,1 suit
22/01/2013,11773,Evening,22,4,2 suit
23/01/2013,11774,Morning,17,8,7 suit
23/01/2013,11775,Midday,36,9,6 suit
23/01/2013,11776,Evening,14,5,4 suit
24/01/2013,11777,Morning,22,4,2 suit
24/01/2013,11778,Midday,21,3,1 suit
24/01/2013,11779,Evening,22,4,2 suit
25/01/2013,11780,Morning,26,8,6 suit
25/01/2013,11781,Midday,31,4,1 suit
25/01/2013,11782,Evening,4,4,4 suit
26/01/2013,11783,Morning,33,6,3 suit
26/01/2013,11784,Midday,11,2,1 suit
26/01/2013,11785,Evening,26,8,6 suit
28/01/2013,11786,Morning,16,7,6 suit
28/01/2013,11787,Midday,16,7,6 suit
28/01/2013,11788,Evening,12,3,2 suit
29/01/2013,11789,Morning,30,3,0s
29/01/2013,11790,Midday,33,6,3 suit
29/01/2013,11791,Evening,22,4,2 suit
30/01/2013,11792,Morning,13,4,3 suit
30/01/2013,11793,Midday,9,9,9 suit
30/01/2013,11794,Evening,3,3,3 suit
31/01/2013,11795,Morning,20,2,0s
31/01/2013,11796,Midday,21,3,1 suit
31/01/2013,11797,Evening,19,1,9 suit
01/02/2013,11798,Morning,22,4,2 suit
01/02/2013,11799,Midday,2,2,2 suit
01/02/2013,11800,Evening,26,8,6 suit
02/02/2013,11801,Morning,23,5,3 suit
02/02/2013,11802,Midday,27,9,7 suit
02/02/2013,11803,Evening,24,6,4 suit
04/02/2013,11804,Morning,20,2,0s
04/02/2013,11805,Midday,8,8,8 suit
04/02/2013,11806,Evening,22,4,2 suit
05/02/2013,11807,Morning,18,9,8 suit
05/02/2013,11808,Midday,30,3,0s
05/02/2013,11809,Evening,29,2,9 suit
06/02/2013,11810,Morning,9,9,9 suit
06/02/2013,11811,Midday,30,3,0s
06/02/2013,11812,Evening,20,2,0s
07/02/2013,11813,Morning,10,1,0s
07/02/2013,11814,Midday,36,9,6 suit
07/02/2013,11815,Evening,35,8,5 suit
08/02/2013,11816,Morning,14,5,4 suit
08/02/2013,11817,Midday,30,3,0s
08/02/2013,11818,Evening,8,8,8 suit
09/02/2013,11819,Morning,28,1,8 suit
09/02/2013,11820,Midday,8,8,8 suit
09/02/2013,11821,Evening,34,7,4 suit
11/02/2013,11822,Morning,8,8,8 suit
11/02/2013,11823,Midday,34,7,4 suit
11/02/2013,11824,Evening,4,4,4 suit
12/02/2013,11825,Morning,19,1,9 suit
12/02/2013,11826,Midday,15,6,5 suit
12/02/2013,11827,Evening,10,1,0s
13/02/2013,11828,Morning,26,8,6 suit
13/02/2013,11829,Midday,27,9,7 suit
13/02/2013,11830,Evening,33,6,3 suit
14/02/2013,11831,Morning,16,7,6 suit
14/02/2013,11832,Midday,28,1,8 suit
14/02/2013,11833,Evening,14,5,4 suit
15/02/2013,11834,Morning,34,7,4 suit
15/02/2013,11835,Midday,17,8,7 suit
15/02/2013,11836,Evening,14,5,4 suit
16/02/2013,11837,Morning,29,2,9 suit
16/02/2013,11838,Midday,25,7,5 suit
16/02/2013,11839,Evening,9,9,9 suit
18/02/2013,11840,Morning,5,5,5 suit
18/02/2013,11841,Midday,9,9,9 suit
18/02/2013,11842,Evening,3,3,3 suit
19/02/2013,11843,Morning,24,6,4 suit
19/02/2013,11844,Midday,8,8,8 suit
19/02/2013,11845,Evening,30,3,0s
20/02/2013,11846,Morning,12,3,2 suit
20/02/2013,11847,Midday,31,4,1 suit
20/02/2013,11848,Evening,9,9,9 suit
21/02/2013,11849,Morning,24,6,4 suit
21/02/2013,11850,Midday,18,9,8 suit
21/02/2013,11851,Evening,8,8,8 suit
22/02/2013,11852,Morning,35,8,5 suit
22/02/2013,11853,Midday,30,3,0s
22/02/2013,11854,Evening,14,5,4 suit
23/02/2013,11855,Morning,26,8,6 suit
23/02/2013,11856,Midday,18,9,8 suit
23/02/2013,11857,Evening,28,1,8 suit
25/02/2013,11858,Morning,12,3,2 suit
25/02/2013,11859,Midday,24,6,4 suit
25/02/2013,11860,Evening,36,9,6 suit
26/02/2013,11861,Morning,9,9,9 suit
26/02/2013,11862,Midday,17,8,7 suit
26/02/2013,11863,Evening,21,3,1 suit
27/02/2013,11864,Morning,11,2,1 suit
27/02/2013,11865,Midday,16,7,6 suit
27/02/2013,11866,Evening,10,1,0s
28/02/2013,11867,Morning,1,1,1 suit
28/02/2013,11868,Midday,29,2,9 suit
28/02/2013,11869,Evening,31,4,1 suit
01/03/2013,11870,Morning,10,1,0s
01/03/2013,11871,Midday,28,1,8 suit
01/03/2013,11872,Evening,11,2,1 suit
02/03/2013,11873,Morning,29,2,9 suit
02/03/2013,11874,Midday,29,2,9 suit
02/03/2013,11875,Evening,11,2,1 suit
04/03/2013,11876,Morning,26,8,6 suit
04/03/2013,11877,Midday,1,1,1 suit
04/03/2013,11878,Evening,7,7,7 suit
05/03/2013,11879,Morning,27,9,7 suit
05/03/2013,11880,Midday,18,9,8 suit
05/03/2013,11881,Evening,16,7,6 suit
06/03/2013,11882,Morning,23,5,3 suit
06/03/2013,11883,Midday,31,4,1 suit
06/03/2013,11884,Evening,27,9,7 suit
07/03/2013,11885,Morning,32,5,2 suit
07/03/2013,11886,Midday,26,8,6 suit
07/03/2013,11887,Evening,16,7,6 suit
08/03/2013,11888,Morning,11,2,1 suit
08/03/2013,11889,Midday,8,8,8 suit
08/03/2013,11890,Evening,34,7,4 suit
09/03/2013,11891,Morning,2,2,2 suit
09/03/2013,11892,Midday,34,7,4 suit
09/03/2013,11893,Evening,23,5,3 suit
11/03/2013,11894,Morning,27,9,7 suit
11/03/2013,11895,Midday,15,6,5 suit
11/03/2013,11896,Evening,16,7,6 suit
12/03/2013,11897,Morning,25,7,5 suit
12/03/2013,11898,Midday,9,9,9 suit
12/03/2013,11899,Evening,16,7,6 suit
13/03/2013,11900,Morning,3,3,3 suit
13/03/2013,11901,Midday,16,7,6 suit
13/03/2013,11902,Evening,6,6,6 suit
14/03/2013,11903,Morning,22,4,2 suit
14/03/2013,11904,Midday,1,1,1 suit
14/03/2013,11905,Evening,15,6,5 suit
15/03/2013,11906,Morning,10,1,0s
15/03/2013,11907,Midday,28,1,8 suit
15/03/2013,11908,Evening,31,4,1 suit
16/03/2013,11909,Morning,26,8,6 suit
16/03/2013,11910,Midday,12,3,2 suit
16/03/2013,11911,Evening,36,9,6 suit
18/03/2013,11912,Morning,25,7,5 suit
18/03/2013,11913,Midday,30,3,0s
18/03/2013,11914,Evening,22,4,2 suit
19/03/2013,11915,Morning,27,9,7 suit
19/03/2013,11916,Midday,17,8,7 suit
19/03/2013,11917,Evening,30,3,0s
20/03/2013,11918,Morning,17,8,7 suit
20/03/2013,11919,Midday,19,1,9 suit
20/03/2013,11920,Evening,17,8,7 suit
21/03/2013,11921,Morning,3,3,3 suit
21/03/2013,11922,Midday,11,2,1 suit
21/03/2013,11923,Evening,24,6,4 suit
22/03/2013,11924,Morning,19,1,9 suit
22/03/2013,11925,Midday,21,3,1 suit
22/03/2013,11926,Evening,11,2,1 suit
23/03/2013,11927,Morning,35,8,5 suit
23/03/2013,11928,Midday,15,6,5 suit
23/03/2013,11929,Evening,15,6,5 suit
25/03/2013,11930,Morning,3,3,3 suit
25/03/2013,11931,Midday,28,1,8 suit
25/03/2013,11932,Evening,18,9,8 suit
26/03/2013,11933,Morning,13,4,3 suit
26/03/2013,11934,Midday,12,3,2 suit
26/03/2013,11935,Evening,28,1,8 suit
27/03/2013,11936,Morning,32,5,2 suit
27/03/2013,11937,Midday,3,3,3 suit
27/03/2013,11938,Evening,10,1,0s
28/03/2013,11939,Morning,25,7,5 suit
28/03/2013,11940,Midday,19,1,9 suit
28/03/2013,11941,Evening,24,6,4 suit
01/04/2013,11942,Morning,2,2,2 suit
01/04/2013,11943,Midday,6,6,6 suit
01/04/2013,11944,Evening,6,6,6 suit
02/04/2013,11945,Morning,19,1,9 suit
02/04/2013,11946,Midday,8,8,8 suit
02/04/2013,11947,Evening,1,1,1 suit
03/04/2013,11948,Morning,19,1,9 suit
03/04/2013,11949,Midday,32,5,2 suit
03/04/2013,11950,Evening,1,1,1 suit
04/04/2013,11951,Morning,15,6,5 suit
04/04/2013,11952,Midday,17,8,7 suit
04/04/2013,11953,Evening,29,2,9 suit
05/04/2013,11954,Morning,7,7,7 suit
05/04/2013,11955,Midday,4,4,4 suit
05/04/2013,11956,Evening,11,2,1 suit
06/04/2013,11957,Morning,28,1,8 suit
06/04/2013,11958,Midday,34,7,4 suit
06/04/2013,11959,Evening,35,8,5 suit
08/04/2013,11960,Morning,18,9,8 suit
08/04/2013,11961,Midday,18,9,8 suit
08/04/2013,11962,Evening,20,2,0s
09/04/2013,11963,Morning,24,6,4 suit
09/04/2013,11964,Midday,5,5,5 suit
09/04/2013,11965,Evening,14,5,4 suit
10/04/2013,11966,Morning,20,2,0s
10/04/2013,11967,Midday,14,5,4 suit
10/04/2013,11968,Evening,5,5,5 suit
11/04/2013,11969,Morning,24,6,4 suit
11/04/2013,11970,Midday,23,5,3 suit
11/04/2013,11971,Evening,15,6,5 suit
12/04/2013,11972,Morning,6,6,6 suit
12/04/2013,11973,Midday,27,9,7 suit
12/04/2013,11974,Evening,31,4,1 suit
13/04/2013,11975,Morning,28,1,8 suit
13/04/2013,11976,Midday,9,9,9 suit
13/04/2013,11977,Evening,26,8,6 suit
15/04/2013,11978,Morning,6,6,6 suit
15/04/2013,11979,Midday,12,3,2 suit
15/04/2013,11980,Evening,14,5,4 suit
16/04/2013,11981,Morning,20,2,0s
16/04/2013,11982,Midday,15,6,5 suit
16/04/2013,11983,Evening,17,8,7 suit
17/04/2013,11984,Morning,14,5,4 suit
17/04/2013,11985,Midday,28,1,8 suit
17/04/2013,11986,Evening,18,9,8 suit
18/04/2013,11987,Morning,29,2,9 suit
18/04/2013,11989,Evening,11,2,1 suit
19/04/2013,11990,Morning,33,6,3 suit
19/04/2013,11991,Midday,4,4,4 suit
19/04/2013,11992,Evening,3,3,3 suit
20/04/2013,11993,Morning,31,4,1 suit
20/04/2013,11994,Midday,15,6,5 suit
20/04/2013,11995,Evening,8,8,8 suit
22/04/2013,11996,Morning,36,9,6 suit
22/04/2013,11997,Midday,6,6,6 suit
22/04/2013,11998,Evening,13,4,3 suit
23/04/2013,11999,Morning,2,2,2 suit
23/04/2013,12000,Midday,7,7,7 suit
23/04/2013,12001,Evening,29,2,9 suit
24/04/2013,12002,Morning,1,1,1 suit
24/04/2013,12003,Midday,36,9,6 suit
24/04/2013,12004,Evening,3,3,3 suit
25/04/2013,12005,Morning,23,5,3 suit
25/04/2013,12006,Midday,36,9,6 suit
25/04/2013,12007,Evening,15,6,5 suit
26/04/2013,12008,Morning,4,4,4 suit
26/04/2013,12009,Midday,8,8,8 suit
26/04/2013,12010,Evening,6,6,6 suit
27/04/2013,12011,Morning,28,1,8 suit
27/04/2013,12012,Midday,13,4,3 suit
27/04/2013,12013,Evening,27,9,7 suit
29/04/2013,12014,Morning,19,1,9 suit
29/04/2013,12015,Midday,1,1,1 suit
29/04/2013,12016,Evening,36,9,6 suit
30/04/2013,12017,Morning,29,2,9 suit
30/04/2013,12018,Midday,27,9,7 suit
30/04/2013,12019,Evening,29,2,9 suit
01/05/2013,12020,Morning,36,9,6 suit
01/05/2013,12021,Midday,8,8,8 suit
01/05/2013,12022,Evening,25,7,5 suit
02/05/2013,12023,Morning,21,3,1 suit
02/05/2013,12024,Midday,14,5,4 suit
02/05/2013,12025,Evening,16,7,6 suit
03/05/2013,12026,Morning,2,2,2 suit
03/05/2013,12027,Midday,6,6,6 suit
03/05/2013,12028,Evening,33,6,3 suit
04/05/2013,12029,Morning,16,7,6 suit
04/05/2013,12030,Midday,34,7,4 suit
04/05/2013,12031,Evening,4,4,4 suit
06/05/2013,12032,Morning,10,1,0s
06/05/2013,12033,Midday,36,9,6 suit
06/05/2013,12034,Evening,32,5,2 suit
07/05/2013,12035,Morning,10,1,0s
07/05/2013,12036,Midday,19,1,9 suit
07/05/2013,12037,Evening,14,5,4 suit
08/05/2013,12038,Morning,35,8,5 suit
08/05/2013,12039,Midday,26,8,6 suit
08/05/2013,12040,Evening,32,5,2 suit
09/05/2013,12041,Morning,8,8,8 suit
09/05/2013,12042,Midday,35,8,5 suit
09/05/2013,12043,Evening,20,2,0s
10/05/2013,12044,Morning,10,1,0s
10/05/2013,12045,Midday,16,7,6 suit
10/05/2013,12046,Evening,25,7,5 suit
11/05/2013,12047,Morning,24,6,4 suit
11/05/2013,12048,Midday,16,7,6 suit
11/05/2013,12049,Evening,14,5,4 suit
13/05/2013,12050,Morning,10,1,0s
13/05/2013,12051,Midday,22,4,2 suit
13/05/2013,12052,Evening,36,9,6 suit
14/05/2013,12053,Morning,25,7,5 suit
14/05/2013,12054,Midday,34,7,4 suit
14/05/2013,12055,Evening,8,8,8 suit
15/05/2013,12056,Morning,14,5,4 suit
15/05/2013,12057,Midday,34,7,4 suit
15/05/2013,12058,Evening,29,2,9 suit
16/05/2013,12059,Morning,29,2,9 suit
16/05/2013,12060,Midday,31,4,1 suit
16/05/2013,12061,Evening,29,2,9 suit
17/05/2013,12062,Morning,31,4,1 suit
17/05/2013,12063,Midday,35,8,5 suit
17/05/2013,12064,Evening,29,2,9 suit
18/05/2013,12065,Morning,22,4,2 suit
18/05/2013,12066,Midday,24,6,4 suit
18/05/2013,12067,Evening,36,9,6 suit
20/05/2013,12068,Morning,5,5,5 suit
20/05/2013,12069,Midday,2,2,2 suit
20/05/2013,12070,Evening,36,9,6 suit
21/05/2013,12071,Morning,5,5,5 suit
